incident_0_hospital,incident_1_hospital,incident_2_hospital,incident_3_hospital,incident_4_hospital,incident_5_hospital,incident_6_hospital,incident_7_hospital,incident_8_hospital,incident_9_hospital,incident_10_hospital,incident_11_hospital,incident_12_hospital,incident_13_hospital,incident_14_hospital,incident_15_hospital,incident_16_hospital,incident_17_hospital,incident_18_hospital,incident_19_hospital,incident_20_hospital,incident_21_hospital,incident_22_hospital,incident_23_hospital,incident_24_hospital,incident_25_hospital,incident_26_hospital,incident_27_hospital,incident_28_hospital,incident_29_hospital,incident_30_hospital,incident_31_hospital,incident_32_hospital,incident_33_hospital,incident_34_hospital,incident_35_hospital,incident_36_hospital,incident_37_hospital,incident_38_hospital,incident_39_hospital,incident_40_hospital,incident_41_hospital,incident_42_hospital,incident_43_hospital,incident_44_hospital,incident_45_hospital,incident_46_hospital,incident_47_hospital,incident_48_hospital,incident_49_hospital,incident_50_hospital,incident_51_hospital,incident_52_hospital,incident_53_hospital,incident_54_hospital,incident_55_hospital,incident_56_hospital,incident_57_hospital,incident_58_hospital,incident_59_hospital,incident_60_hospital,incident_61_hospital,incident_62_hospital,incident_63_hospital,incident_64_hospital,incident_65_hospital,incident_66_hospital,incident_67_hospital,incident_68_hospital,incident_69_hospital,incident_70_hospital,incident_71_hospital,incident_72_hospital,incident_73_hospital,incident_74_hospital,incident_75_hospital,incident_76_hospital,incident_77_hospital,incident_78_hospital,incident_79_hospital,incident_80_hospital,incident_81_hospital,incident_82_hospital,incident_83_hospital,incident_84_hospital,incident_85_hospital,incident_86_hospital,incident_87_hospital,incident_88_hospital,incident_89_hospital,incident_90_hospital,incident_91_hospital,incident_92_hospital,incident_93_hospital,incident_94_hospital,incident_95_hospital,incident_96_hospital,incident_97_hospital,incident_98_hospital,incident_99_hospital,incident_100_hospital,incident_101_hospital,incident_102_hospital,incident_103_hospital,incident_104_hospital,incident_105_hospital,incident_106_hospital,incident_107_hospital,incident_108_hospital,incident_109_hospital,incident_110_hospital,incident_111_hospital,incident_112_hospital,incident_113_hospital,incident_114_hospital,incident_115_hospital,incident_116_hospital,incident_117_hospital,incident_118_hospital,incident_119_hospital,incident_120_hospital,incident_121_hospital,incident_122_hospital,incident_123_hospital,incident_124_hospital,incident_125_hospital,incident_126_hospital,incident_127_hospital,incident_128_hospital,incident_129_hospital,incident_130_hospital,incident_131_hospital,incident_132_hospital,incident_133_hospital,incident_134_hospital,incident_135_hospital,incident_136_hospital,incident_137_hospital,incident_138_hospital,incident_139_hospital,incident_140_hospital,incident_141_hospital,incident_142_hospital,incident_143_hospital,incident_144_hospital,incident_145_hospital,incident_146_hospital,incident_147_hospital,incident_148_hospital,incident_149_hospital,incident_150_hospital,incident_151_hospital,incident_152_hospital,incident_153_hospital
48643.73131349767,48643.73131349767,42040.70790864718,42040.70790864718,44590.77985243639,44590.77985243639,39188.908797483025,39188.908797483025,42457.15148620611,42040.70790864718,42040.70790864718,44590.77985243639,44590.77985243639,47055.30815315122,37600.6944311681,37600.6944311681,42457.15148620611,37092.368164915424,37092.368164915424,34749.7601435822,34749.7601435822,48384.24418381864,48384.24418381864,47055.30815315122,37600.6944311681,37600.6944311681,35992.52088146518,37092.368164915424,32908.54523531189,32908.54523531189,37169.071434376085,36747.24489357797,36747.24489357797,31594.53531476574,28720.191245531038,29577.80581263685,27855.959416612808,27384.274338844258,36747.24489357797,38369.246010373856,38369.246010373856,28720.191245531038,26254.20008012072,27340.703501519838,23495.645267719556,30544.353525776234,29734.84185218689,27332.195656279084,26615.2919751627,22165.19469281166,23347.705545569926,26918.20347747963,21112.490635283728,21112.490635283728,20893.16669849675,19714.029531358818,20540.948234306194,22104.026656571623,21870.856600752577,18992.87506976621,17585.61591728537,17288.663007024425,15891.297693000854,17540.62594122352,21730.611899815827,23688.401595957726,22881.91221000965,22881.91221000965,20253.787095318006,16544.931971312864,15667.647457810877,15969.836343105126,11734.528597703656,13992.111440933975,19516.254806764176,17694.001036088768,22669.859590337634,22881.91221000965,22669.859590337634,18810.944830462206,19295.9836606514,19295.9836606514,12075.03805142089,9334.167090322237,9334.167090322237,15143.110301091718,15499.314887093915,17694.001036088768,20470.711100755056,22669.859590337634,22669.859590337634,19011.217071690833,16933.079439966183,16933.079439966183,10992.437250301022,8783.002134754617,8218.68618215236,11511.622043888794,13770.698964786423,13770.698964786423,22531.160123423455,22531.160123423455,16933.079439966183,16933.079439966183,11228.965592288308,2736.7195363390956,5179.316327065864,11511.622043888794,7288.1474232468145,11035.113195429445,22531.160123423455,22531.160123423455,11228.965592288308,11228.965592288308,2736.7195363390956,8095.579927774664,7288.1474232468145,7288.1474232468145,11035.113195429445,22531.160123423455,22531.160123423455,11228.965592288308,11228.965592288308,8095.579927774664,8917.804327207621,8917.804327207621,22561.05116403731,22561.05116403731,16195.318683714528,16195.318683714528,8917.804327207621,8917.804327207621,8917.804327207621,22561.05116403731,22561.05116403731,14672.994231052784,16195.318683714528,22561.05116403731,22561.05116403731,14672.994231052784,16195.318683714528,16195.318683714528,22916.73580156064,22916.73580156064,24190.861407938162,24190.861407938162,24190.861407938162,22916.73580156064,24190.861407938162,24190.861407938162,24190.861407938162,24190.861407938162,24190.861407938162,24190.861407938162
53890.69957041697,53890.69957041697,47287.676165566474,47287.676165566474,48178.58928831164,48178.58928831164,44830.05134035754,44830.05134035754,47704.1197431254,47287.676165566474,47287.676165566474,48178.58928831164,48178.58928831164,53259.16016046106,43804.54643847795,43804.54643847795,47704.1197431254,42339.33642183472,42339.33642183472,36952.54881508526,36952.54881508526,54588.09619112848,54588.09619112848,53259.16016046106,43804.54643847795,43804.54643847795,42196.37288877502,42339.33642183472,36951.49877736513,36951.49877736513,39371.86010587915,42951.09690088781,42951.09690088781,37504.56636676654,34092.34133706128,34824.77406955614,32615.27346370935,31154.77076121565,42951.09690088781,44573.0980176837,44573.0980176837,34092.34133706128,31501.168337040013,32100.017548616375,26586.30338977344,36748.205533086075,35938.693859496736,33536.04766358893,32684.60065679477,27975.272191285396,25890.2266737292,30688.699899851017,27316.342642593572,27316.342642593572,27097.018705806593,25472.704838741964,23256.545492784255,22484.479513998303,19822.789948932317,25196.72707707605,23789.467924595214,22909.556012855104,19994.671572552306,18581.381507170296,17520.909079096014,17224.932650359966,16418.44326441189,16418.44326441189,26457.63910262785,22748.783978622705,21871.49946512072,22173.68835041497,14822.703343328065,15064.064734731463,15345.895145440652,11230.532090491006,16206.390644739871,16418.44326441189,16206.390644739871,25038.899136864824,25523.937967054022,25523.937967054022,18278.890058730733,13844.093766174685,13844.093766174685,9447.654435727047,11114.110300710601,11230.532090491006,14007.242155157293,16206.390644739871,16206.390644739871,25239.17137809345,23161.0337463688,23161.0337463688,17220.391556703642,14986.854142064458,13675.439905100608,7577.989821484828,7307.230019188662,7307.230019188662,16067.691177825693,16067.691177825693,23161.0337463688,23161.0337463688,16973.677160615054,9774.8453340392,7357.99313047508,7577.989821484828,4725.847047643395,4571.644249831683,16067.691177825693,16067.691177825693,16973.677160615054,16973.677160615054,9774.8453340392,9710.459195174124,4725.847047643395,4725.847047643395,4571.644249831683,16067.691177825693,16067.691177825693,16973.677160615054,16973.677160615054,9710.459195174124,8676.41385985328,8676.41385985328,16527.856204380238,16527.856204380238,25411.840089837,25411.840089837,8676.41385985328,8676.41385985328,8676.41385985328,16527.856204380238,16527.856204380238,23897.249688569995,25411.840089837,16527.856204380238,16527.856204380238,23897.249688569995,25411.840089837,25411.840089837,32140.99125907785,32140.99125907785,25134.081207105577,25134.081207105577,25134.081207105577,32140.99125907785,25134.081207105577,25134.081207105577,25134.081207105577,25134.081207105577,25134.081207105577,25134.081207105577
57283.45406320768,57283.45406320768,50680.430658357196,50680.430658357196,51571.34378110236,51571.34378110236,48222.80583314826,48222.80583314826,51096.87423591612,50680.430658357196,50680.430658357196,51571.34378110236,51571.34378110236,56713.10186891641,47591.33629997744,47591.33629997744,51096.87423591612,45732.09091462544,45732.09091462544,40345.30330787598,40345.30330787598,58042.03789958383,58042.03789958383,56713.10186891641,47591.33629997744,47591.33629997744,45983.16275027452,45732.09091462544,40344.25327015585,40344.25327015585,42764.61459866987,46737.88676238731,46737.88676238731,40897.32085955726,37485.095829852005,38217.52856234686,36008.02795650007,34547.52525400637,46737.88676238731,48359.887879183196,48359.887879183196,37485.095829852005,34893.922829830735,35492.772041407094,29979.05788256416,40820.076702341285,40010.56502875194,36991.88123417767,36077.35514958549,31368.026684076118,29282.981166519923,34081.45439264174,31388.21381184878,31388.21381184878,30552.85227639534,28865.459331532686,26649.299985574977,25877.234006789025,23215.54444172304,29268.598246331258,27861.33909385042,26302.310505645826,23387.42606534303,21974.135999961018,20913.663571886736,20422.3383882335,19615.849002285424,19615.849002285424,30529.510271883057,26820.655147877915,25943.370634375926,26245.559519670176,18215.457836118785,18456.819227522185,18738.649638231374,14427.937828364542,14795.421604460085,19615.849002285424,14795.421604460085,29110.77030612003,29595.809136309228,29595.809136309228,22350.76122798594,17236.848258965405,17236.848258965405,12645.060173600583,14506.864793501321,14427.937828364542,16476.330447719196,14795.421604460085,14795.421604460085,29311.042547348658,27232.904915624007,27232.904915624007,21292.262725958848,19058.725311319664,17068.19439789133,10970.74431427555,10504.635757062197,10504.635757062197,11039.141886053761,11039.141886053761,27232.904915624007,27232.904915624007,22251.334135153313,15052.50230857746,11988.560906415963,10970.74431427555,9261.585316222294,8057.081261470455,11039.141886053761,11039.141886053761,22251.334135153313,22251.334135153313,15052.50230857746,12834.216037443482,9261.585316222294,9261.585316222294,8057.081261470455,11039.141886053761,11039.141886053761,22251.334135153313,22251.334135153313,12834.216037443482,11643.374454549908,11643.374454549908,13229.407939805245,13229.407939805245,29382.730019685165,29382.730019685165,11643.374454549908,11643.374454549908,11643.374454549908,13229.407939805245,13229.407939805245,27892.522765436584,29382.730019685165,13229.407939805245,13229.407939805245,27892.522765436584,29382.730019685165,29382.730019685165,35199.307317489525,35199.307317489525,25180.848193193648,25180.848193193648,25180.848193193648,35199.307317489525,25180.848193193648,25180.848193193648,25180.848193193648,25180.848193193648,25180.848193193648,25180.848193193648
57481.33634542853,57481.33634542853,50878.312940578035,50878.312940578035,51769.2260633232,51769.2260633232,48420.68811536911,48420.68811536911,51294.75651813696,50878.312940578035,50878.312940578035,51769.2260633232,51769.2260633232,56910.98415113725,47789.218582198286,47789.218582198286,51294.75651813696,45929.97319684628,45929.97319684628,40543.18559009683,40543.18559009683,58239.92018180467,58239.92018180467,56910.98415113725,47789.218582198286,47789.218582198286,46181.045032495356,45929.97319684628,40542.13555237669,40542.13555237669,42962.49688089071,46935.76904460815,46935.76904460815,41095.2031417781,37682.978112072844,38415.410844567705,36205.91023872091,34745.40753622721,46935.76904460815,48557.770161404034,48557.770161404034,37682.978112072844,35091.805112051574,35690.65432362794,30176.940164785003,42007.67399995854,41198.1623263692,37689.56214040117,36275.23743180633,31565.90896629696,29480.863448740765,34279.33667486258,32575.811109466038,32575.811109466038,31701.26144678921,29063.341613753524,26847.18226779582,26075.116289009868,23413.42672394388,30419.320504953175,28981.26998640585,27711.74686060061,24796.862420297814,22172.018282181856,20737.980591733056,18419.49525729135,17898.265900241862,17898.265900241862,32038.066328904584,28116.551199969683,26991.88397458387,27190.576997652945,19624.89419107357,19459.25536346002,19488.294466028277,14311.956496071567,10075.412853682734,17898.265900241862,10075.412853682734,35615.18587633488,33582.78438705034,33582.78438705034,25565.61279969587,22390.58471728202,22390.58471728202,13539.885340104465,15927.612113490915,14311.956496071567,12907.549586197782,10075.412853682734,10075.412853682734,35815.45811756351,33737.320485838856,33737.320485838856,27796.678296173697,24683.870602255356,23530.70033213014,17475.159884490397,14122.21588186258,14122.21588186258,1632.1224419733578,1632.1224419733578,33737.320485838856,33737.320485838856,29440.09382477737,22241.261998201517,20211.498571481836,17475.159884490397,17579.35248865015,14561.496831685303,1632.1224419733578,1632.1224419733578,29440.09382477737,29440.09382477737,22241.261998201517,22563.96463618088,17579.35248865015,17579.35248865015,14561.496831685303,1632.1224419733578,1632.1224419733578,29440.09382477737,29440.09382477737,22563.96463618088,21529.919300860038,21529.919300860038,19333.424689128544,19333.424689128544,37878.25675399932,37878.25675399932,21529.919300860038,21529.919300860038,21529.919300860038,19333.424689128544,19333.424689128544,36363.66635273231,37878.25675399932,19333.424689128544,19333.424689128544,36363.66635273231,37878.25675399932,37878.25675399932,44607.40792324017,44607.40792324017,35502.57803014854,35502.57803014854,35502.57803014854,44607.40792324017,35502.57803014854,35502.57803014854,35502.57803014854,35502.57803014854,35502.57803014854,35502.57803014854
51941.00870838122,51941.00870838122,45337.985303530724,45337.985303530724,49970.19535256726,49970.19535256726,41826.84250017736,41826.84250017736,45754.428881089654,45337.985303530724,45337.985303530724,49970.19535256726,49970.19535256726,49532.75278128445,40078.139059301335,40078.139059301335,45754.428881089654,40389.64555979897,40389.64555979897,41044.942998291044,41044.942998291044,50861.68881195187,50861.68881195187,49532.75278128445,40078.139059301335,40078.139059301335,38469.965509598405,40389.64555979897,36042.81542835429,36042.81542835429,43464.25428908492,39224.689521711196,39224.689521711196,34241.78851951495,31358.124948225366,32875.083207520394,32976.69994192794,33679.4571935531,39224.689521711196,40846.69063850708,40846.69063850708,31358.124948225366,29927.640844383583,32461.444026834968,29790.828122428396,33021.79815390946,32212.286480320123,30035.78910426392,29253.225677857026,27107.011363066726,29909.42714675618,33213.38633218847,23589.93526341696,23589.93526341696,24434.569701238146,25428.884615782856,27565.745430805222,30925.334739742786,31393.7293050261,20902.271306789862,21476.923328268083,23583.84586173327,24281.805190967774,27063.498645497046,31253.48460408935,33370.00339325115,32563.514007303074,32563.514007303074,20725.3703414478,18454.328208336516,20727.733900498562,21249.120903188475,21257.40130197718,23514.9841452075,29039.1275110377,27375.60283338219,32351.461387631058,32563.514007303074,32351.461387631058,17110.643941064318,17833.676893470056,17833.676893470056,18372.933517955633,18857.03979459576,18857.03979459576,25592.72517861823,26696.026336244464,27375.60283338219,30152.31289804848,32351.461387631058,32351.461387631058,17310.916182292945,14227.651578531635,14227.651578531635,12607.169390720212,17405.3626791733,17741.558886425886,22352.854701249722,23452.300762079845,23452.300762079845,32212.76192071688,32212.76192071688,14227.651578531635,14227.651578531635,5306.919914032704,14418.949382245026,15286.77989805439,22352.854701249722,17395.61099423534,20716.714992722867,32212.76192071688,32212.76192071688,5306.919914032704,5306.919914032704,14418.949382245026,16218.912491808771,17395.61099423534,17395.61099423534,20716.714992722867,32212.76192071688,32212.76192071688,5306.919914032704,5306.919914032704,16218.912491808771,14712.610918311142,14712.610918311142,25250.066792867307,25250.066792867307,8756.339346587501,8756.339346587501,14712.610918311142,14712.610918311142,14712.610918311142,25250.066792867307,25250.066792867307,6078.61243521742,8756.339346587501,25250.066792867307,25250.066792867307,6078.61243521742,8756.339346587501,8756.339346587501,14322.35400572528,14322.35400572528,24634.33458830478,24634.33458830478,24634.33458830478,14322.35400572528,24634.33458830478,24634.33458830478,24634.33458830478,24634.33458830478,24634.33458830478,24634.33458830478
55483.79399882508,55483.79399882508,48880.770593974594,48880.770593974594,51430.8425377638,51430.8425377638,46028.97148281044,46028.97148281044,49297.21417153352,48880.770593974594,48880.770593974594,51430.8425377638,51430.8425377638,53895.37083847863,44440.757116495515,44440.757116495515,49297.21417153352,43932.43085024284,43932.43085024284,41589.82282890961,41589.82282890961,55224.30686914605,55224.30686914605,53895.37083847863,44440.757116495515,44440.757116495515,42832.583566792586,43932.43085024284,39748.6079206393,39748.6079206393,44009.13411970349,43587.30757890538,43587.30757890538,38434.59800009315,35560.253930858446,36417.86849796426,34696.022101940216,34224.33702417167,43587.30757890538,45209.308695701264,45209.308695701264,35560.253930858446,33094.26276544813,34180.76618684725,30335.707953046964,37384.41621110364,36574.9045375143,34172.258341606495,33455.354660490106,29005.25737813907,30454.30697737475,33758.26616280704,27952.55332061114,27952.55332061114,27733.22938382416,26554.092216686226,28493.533147450544,30056.611569715973,29421.015477665213,25832.93775509362,24425.67860261278,24128.725692351833,23328.006982920415,25493.210854367873,27119.134607828913,28510.539377978126,27704.04999203005,27704.04999203005,26456.535381193084,23384.994656640272,22507.710143138287,22809.899028432537,19687.11351084801,21944.696354078325,24944.120674173548,22516.138818109164,27491.99737235803,27704.04999203005,27491.99737235803,22841.808980809597,23564.841933215335,23564.841933215335,18915.1007367483,17286.752003466587,17286.752003466587,20356.1312434413,20712.3358294435,22516.138818109164,25292.84888277545,27491.99737235803,27491.99737235803,23042.081222038225,19958.816618276916,19958.816618276916,16772.227721805615,15372.980063219793,16171.271095296712,16369.164194448753,18592.83674680682,18592.83674680682,27353.29790544385,27353.29790544385,19958.816618276916,19958.816618276916,11038.084953777985,11674.916447147692,11156.087719913246,16369.164194448753,11411.92048743437,15857.250977449841,27353.29790544385,27353.29790544385,11038.084953777985,11038.084953777985,11674.916447147692,9160.053506904074,11411.92048743437,11411.92048743437,15857.250977449841,27353.29790544385,27353.29790544385,11038.084953777985,11038.084953777985,9160.053506904074,7653.751933406446,7653.751933406446,18191.20780796261,18191.20780796261,11656.615326838262,11656.615326838262,7653.751933406446,7653.751933406446,7653.751933406446,18191.20780796261,18191.20780796261,10497.086778005156,11656.615326838262,18191.20780796261,18191.20780796261,10497.086778005156,11656.615326838262,11656.615326838262,17347.52968481142,17347.52968481142,19796.31083134134,19796.31083134134,19796.31083134134,17347.52968481142,19796.31083134134,19796.31083134134,19796.31083134134,19796.31083134134,19796.31083134134,19796.31083134134
56317.277943945504,56317.277943945504,49714.25453909502,49714.25453909502,52264.32648288422,52264.32648288422,46862.45542793086,46862.45542793086,50130.69811665394,49714.25453909502,49714.25453909502,52264.32648288422,52264.32648288422,54728.854783599054,45274.24106161593,45274.24106161593,50130.69811665394,44765.914795363264,44765.914795363264,42423.30677403003,42423.30677403003,56057.790814266475,56057.790814266475,54728.854783599054,45274.24106161593,45274.24106161593,43666.06751191301,44765.914795363264,40582.09186575972,40582.09186575972,44842.61806482392,44420.7915240258,44420.7915240258,39268.08194521358,36393.73787597887,37251.35244308468,35529.50604706064,35057.820969292094,44420.7915240258,46042.79264082169,46042.79264082169,36393.73787597887,33927.74671056856,35014.250131967674,31100.72547321085,38217.90015622407,37408.38848263473,35005.74228672692,34288.83860561053,29838.741323259495,30404.648757166615,34591.750107927466,28786.037265731564,28786.037265731564,28566.713328944585,27387.57616180665,27597.891445902882,28113.03876892094,25451.349203854952,26666.421700214043,25259.1625477332,24962.209637472257,23564.844323448688,24209.94076209293,23149.46833401865,24540.873104167862,23734.383718219786,23734.383718219786,27927.33372576584,24218.478601760697,23341.19408825871,23643.382973552958,18791.471809300343,20692.623989654097,20974.454400363287,18546.472544298904,23522.33109854777,23734.383718219786,23522.33109854777,26484.491460910038,26969.530291099232,26969.530291099232,19748.584681868724,16391.110301918925,16391.110301918925,16386.464969631037,16742.669555633234,18546.472544298904,21323.18260896519,23522.33109854777,23522.33109854777,26684.763702138665,24606.626070414015,24606.626070414015,18665.983880748856,16456.54876520245,15275.629393749048,12399.497920638492,14623.170472996559,14623.170472996559,21768.972402419284,21768.972402419284,24606.626070414015,24606.626070414015,17910.203677266032,10410.266166786929,7985.062587487711,12399.497920638492,7442.254213624109,11887.58470363958,21768.972402419284,21768.972402419284,17910.203677266032,17910.203677266032,10410.266166786929,6065.597934962289,7442.254213624109,7442.254213624109,11887.58470363958,21768.972402419284,21768.972402419284,17910.203677266032,17910.203677266032,6065.597934962289,4701.647882204275,4701.647882204275,12298.62715313595,12298.62715313595,18859.412755741785,18859.412755741785,4701.647882204275,4701.647882204275,4701.647882204275,12298.62715313595,12298.62715313595,17369.2055014932,18859.412755741785,12298.62715313595,12298.62715313595,17369.2055014932,18859.412755741785,18859.412755741785,24675.990053546142,24675.990053546142,14555.640574366205,14555.640574366205,14555.640574366205,24675.990053546142,14555.640574366205,14555.640574366205,14555.640574366205,14555.640574366205,14555.640574366205,14555.640574366205
62537.899246533685,62537.899246533685,55934.87584168319,55934.87584168319,57309.11778109653,57309.11778109653,53083.07673051904,53083.07673051904,56351.319419242114,55934.87584168319,55934.87584168319,57309.11778109653,57309.11778109653,60949.476086187235,51494.86236420411,51494.86236420411,56351.319419242114,50986.53609795144,50986.53609795144,46083.07730787016,46083.07730787016,62278.412116854655,62278.412116854655,60949.476086187235,51494.86236420411,51494.86236420411,49886.68881450119,50986.53609795144,46082.02727015002,46082.02727015002,48502.38859866404,50641.41282661398,50641.41282661398,45488.70324780176,42614.35917856705,43471.97374567286,41745.80195649424,40285.299254000536,50641.41282661398,52263.41394340987,52263.41394340987,42614.35917856705,40148.36801315673,41230.54604140127,35716.831882558334,44438.52145881225,43629.0097852229,41226.36358931509,40509.45990819871,36059.36262584767,35020.75516651409,39819.22839263591,35006.65856831974,35006.65856831974,34787.334631532765,33608.19746439483,32387.073985569146,31615.008006783195,28953.31844171721,32887.043002802224,31479.783850321382,31182.830940060438,29125.200065337198,27711.909999955187,26651.43757188091,26160.112388227673,25353.623002279597,25353.623002279597,34147.955028354016,30439.099904348874,29561.81539084689,29864.00427614114,23953.23183611296,24194.593227516354,24476.423638225544,20165.71182835871,24403.67449826402,25353.623002279597,24403.67449826402,32729.215062590993,33214.25389278019,33214.25389278019,25969.2059844569,22548.671278813355,22548.671278813355,18382.834173594754,20244.638793495495,20165.71182835871,22942.421893025003,24403.67449826402,24403.67449826402,32929.487303819624,30851.34967209497,30851.34967209497,24910.70748242981,22677.170067790626,21433.19037064348,16708.51831426972,16242.409757056368,16242.409757056368,20647.394779857696,20647.394779857696,30851.34967209497,30851.34967209497,24817.072569331125,16998.211677482075,14142.623564382142,16708.51831426972,13599.81519051854,13794.855261464625,20647.394779857696,20647.394779857696,24817.072569331125,24817.072569331125,16998.211677482075,12223.15891185672,13599.81519051854,13599.81519051854,13794.855261464625,20647.394779857696,20647.394779857696,24817.072569331125,24817.072569331125,12223.15891185672,11032.317328963147,11032.317328963147,5735.5255570266345,5735.5255570266345,26006.76898530518,26006.76898530518,11032.317328963147,11032.317328963147,11032.317328963147,5735.5255570266345,5735.5255570266345,24516.561731056598,26006.76898530518,5735.5255570266345,5735.5255570266345,24516.561731056598,26006.76898530518,26006.76898530518,31823.346283109535,31823.346283109535,16936.350429800124,16936.350429800124,16936.350429800124,31823.346283109535,16936.350429800124,16936.350429800124,16936.350429800124,16936.350429800124,16936.350429800124,16936.350429800124
59111.74549508852,59111.74549508852,52508.722090238036,52508.722090238036,57140.93213927456,57140.93213927456,48997.57928688466,48997.57928688466,52925.16566779696,52508.722090238036,52508.722090238036,57140.93213927456,57140.93213927456,56703.48956799176,47248.87584600864,47248.87584600864,52925.16566779696,47560.38234650628,47560.38234650628,47494.13937558518,47494.13937558518,58032.42559865918,58032.42559865918,56703.48956799176,47248.87584600864,47248.87584600864,45640.70229630572,47560.38234650628,43213.5522150616,43213.5522150616,49913.45066637906,46395.42630841851,46395.42630841851,41412.525306222255,38528.861734932674,40045.8199942277,40147.43672863525,40128.65357084724,46395.42630841851,48017.427425214395,48017.427425214395,38528.861734932674,37098.37763109089,39632.180813542276,36240.02449972254,40192.53494061677,39383.02326702743,37206.52589097123,36423.962464564334,34277.74814977404,36358.623524050316,39662.58270948261,30760.672050124267,30760.672050124267,31605.306487945454,32460.907516611962,34419.66602161408,37779.25533055164,37610.74484226473,28073.00809349717,28647.66011497539,30033.042239027407,30752.700610894437,33280.51418273567,37470.50014132798,39239.89428040661,38433.40489445854,38433.40489445854,27896.10712815511,25625.064995043824,27898.47068720587,28419.857689895784,27474.41683921581,29731.99968244613,35256.14304827633,33245.49372053765,38221.35227478652,38433.40489445854,38221.35227478652,24281.380727771626,25004.413680177364,25004.413680177364,24807.188954586356,25074.055331834392,25074.055331834392,31462.61606577369,32565.917223399927,33245.49372053765,36022.20378520394,38221.35227478652,38221.35227478652,24481.652969000254,21398.38836523894,21398.38836523894,19777.906177427518,23622.37821641193,23958.574423664515,28222.74558840518,29322.19164923531,29322.19164923531,38082.65280787234,38082.65280787234,21398.38836523894,21398.38836523894,12477.656700740012,20223.130450871846,21156.67078520985,28222.74558840518,23265.5018813908,26586.605879878327,38082.65280787234,38082.65280787234,12477.656700740012,12477.656700740012,20223.130450871846,22023.09356043559,23265.5018813908,23265.5018813908,26586.605879878327,38082.65280787234,38082.65280787234,12477.656700740012,12477.656700740012,22023.09356043559,20516.791986937962,20516.791986937962,31054.24786149413,31054.24786149413,6187.79190213839,6187.79190213839,20516.791986937962,20516.791986937962,20516.791986937962,31054.24786149413,31054.24786149413,3413.5659584143386,6187.79190213839,31054.24786149413,31054.24786149413,3413.5659584143386,6187.79190213839,6187.79190213839,6837.113472436104,6837.113472436104,22388.712960844485,22388.712960844485,22388.712960844485,6837.113472436104,22388.712960844485,22388.712960844485,22388.712960844485,22388.712960844485,22388.712960844485,22388.712960844485
61227.84143153588,61227.84143153588,54624.818026685396,54624.818026685396,57174.8899704746,57174.8899704746,51773.018915521236,51773.018915521236,55041.26160424432,54624.818026685396,54624.818026685396,57174.8899704746,57174.8899704746,59639.41827118943,50184.80454920631,50184.80454920631,55041.26160424432,49676.47828295364,49676.47828295364,47333.87026162041,47333.87026162041,60968.35430185685,60968.35430185685,59639.41827118943,50184.80454920631,50184.80454920631,48576.63099950339,49676.47828295364,45492.6553533501,45492.6553533501,49753.181552414295,49331.35501161618,49331.35501161618,44178.645432803954,41304.30136356925,42161.91593067506,40440.06953465102,39968.38445688247,49331.35501161618,50953.356128412066,50953.356128412066,41304.30136356925,38838.310198158935,39924.81361955805,36079.755385757766,43128.463643814444,42318.951970225105,39916.3057743173,39199.40209320091,34749.30481084987,36198.35441008555,39502.313595517844,33696.60075332194,33696.60075332194,33477.27681653496,32298.139649397028,34237.580580161346,35800.65900242677,35567.48894660773,31119.07185871782,30169.72603532358,29872.773125062635,29072.054415631217,31237.258287078675,35305.97016963233,36697.37493978155,35890.88555383347,35890.88555383347,30942.170893375758,28671.128760264473,28251.75757584909,28553.94646114334,25431.16094355881,27688.743786789128,33130.95623597697,30702.974379912586,35678.83293416145,35890.88555383347,35678.83293416145,27327.444492992276,28050.477445398014,28050.477445398014,24659.148169459102,23030.79943617739,23030.79943617739,28542.966805244723,28899.17139124692,30702.974379912586,33479.684444578874,35678.83293416145,35678.83293416145,27527.716734220903,24444.452130459595,24444.452130459595,22516.275154516417,21117.027495930597,21915.318528007512,24555.999756252175,26779.672308610243,26779.672308610243,34777.70580106688,34777.70580106688,24444.452130459595,24444.452130459595,15523.720465960661,18051.38607913885,18765.666521539002,24555.999756252175,19598.756049237792,24044.086539253265,34777.70580106688,34777.70580106688,15523.720465960661,15523.720465960661,18051.38607913885,18190.979394744587,19598.756049237792,19598.756049237792,24044.086539253265,34777.70580106688,34777.70580106688,15523.720465960661,15523.720465960661,18190.979394744587,16649.998225145453,16649.998225145453,24549.2888667038,24549.2888667038,7160.364319758994,7160.364319758994,16649.998225145453,16649.998225145453,16649.998225145453,24549.2888667038,24549.2888667038,8441.40822555716,7160.364319758994,24549.2888667038,24549.2888667038,8441.40822555716,7160.364319758994,7160.364319758994,12851.27867773215,12851.27867773215,14797.429309148602,14797.429309148602,14797.429309148602,12851.27867773215,14797.429309148602,14797.429309148602,14797.429309148602,14797.429309148602,14797.429309148602,14797.429309148602
